package	version_code	version_name	apk	apk_role	sha256	size_bytes	signer_sha256	signer_dn	signature_schemes	source_stamp_verified	source_stamp_sha256	permissions
com.peacocktv.peacockandroid	124070810	7.8.10	com.peacocktv.peacockandroid/base.apk	base	a390c9b54b700109a014daa2880d8f0f0e8c97d6ebc8d54a267d27fa4d3658f1	51633009	e5efd56fa3246e480546ecac4d7928051422a26c5676190e459791fafa8c8093	CN=Peacock, OU=Sky Lisbon Tech Center, O=Peacock TV LLC, L=New York, ST=NY, C=US	v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	android.permission.ACCESS_ADSERVICES_AD_ID,android.permission.ACCESS_ADSERVICES_ATTRIBUTION,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.FOREGROUND_SERVICE,android.permission.FOREGROUND_SERVICE_DATA_SYNC,android.permission.INTERNET,android.permission.POST_NOTIFICATIONS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SYSTEM_ALERT_WINDOW,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.WAKE_LOCK,com.android.vending.BILLING,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,com.peacocktv.peacockandroid.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,com.peacocktv.peacockandroid.permission.C2D_MESSAGE
com.peacocktv.peacockandroid	124070810		com.peacocktv.peacockandroid/split_config.arm64_v8a.apk	split:config.arm64_v8a	5750b342c3717af57b5897114efb94f6e15941cd1b282d57f6cc29d19fcc7f86	19739705	e5efd56fa3246e480546ecac4d7928051422a26c5676190e459791fafa8c8093	CN=Peacock, OU=Sky Lisbon Tech Center, O=Peacock TV LLC, L=New York, ST=NY, C=US	v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.peacocktv.peacockandroid	124070810		com.peacocktv.peacockandroid/split_config.en.apk	split:config.en	0ab5b10f8b88c9638b62939eb1d224352d64c942498de509ca4dc14b7f2c7245	180434	e5efd56fa3246e480546ecac4d7928051422a26c5676190e459791fafa8c8093	CN=Peacock, OU=Sky Lisbon Tech Center, O=Peacock TV LLC, L=New York, ST=NY, C=US	v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.peacocktv.peacockandroid	124070810		com.peacocktv.peacockandroid/split_config.hdpi.apk	split:config.hdpi	d8d07044e0474b96be215fb306b562583842c1619e038d69682a6158b3211a6a	113408	e5efd56fa3246e480546ecac4d7928051422a26c5676190e459791fafa8c8093	CN=Peacock, OU=Sky Lisbon Tech Center, O=Peacock TV LLC, L=New York, ST=NY, C=US	v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.termux	1022	0.119.0-beta.3	com.termux/base.apk	base	3bb969df2400d884ccb929b7d79cc76861f291c98942c401e12408d734a460f3	35738948	b6da01480eefd5fbf2cd3771b8d1021ec791304bdd6c4bf41d3faabad48ee5e1	CN=APK Signer, OU=Earth, O=Earth	v2	false		android.permission.ACCESS_NETWORK_STATE,android.permission.DUMP,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.MANAGE_EXTERNAL_STORAGE,android.permission.PACKAGE_USAGE_STATS,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_LOGS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.SYSTEM_ALERT_WINDOW,android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.WRITE_SECURE_SETTINGS,com.android.alarm.permission.SET_ALARM
com.tubitv	1034	10.31.5000	com.tubitv/base.apk	base	6d13c36eefff10b4d23da5a8271032fb9b13e3bf79ebb4e55b2898ce725fdad3	81725854	aac5ab52f6b789dc6f238910b6c530bea1bdbc36d6a7ede618a92329aa3a2fd0	CN=Rob Brown, OU=Adrise, O=Adrise, L=San Francisco, ST=CA, C=US	v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	android.permission.ACCESS_ADSERVICES_AD_ID,android.permission.ACCESS_ADSERVICES_ATTRIBUTION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.AD_SERVICES_CONFIG,android.permission.BLUETOOTH,android.permission.BLUETOOTH_ADMIN,android.permission.CAMERA,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.FOREGROUND_SERVICE,android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK,android.permission.HIGH_SAMPLING_RATE_SENSORS,android.permission.INTERNET,android.permission.NFC,android.permission.POST_NOTIFICATIONS,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.RECORD_AUDIO,android.permission.TRANSMIT_IR,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,com.amazon.privacypass.ATTEST,com.android.providers.tv.permission.READ_EPG_DATA,com.android.providers.tv.permission.WRITE_EPG_DATA,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,com.tubitv.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,com.tubitv.permission.C2D_MESSAGE
com.tubitv	1034		com.tubitv/split_config.arm64_v8a.apk	split:config.arm64_v8a	5990cac319257041683957f8811bd67b1f0071b96c2ba439797bf63e2ec55045	13612246	aac5ab52f6b789dc6f238910b6c530bea1bdbc36d6a7ede618a92329aa3a2fd0	CN=Rob Brown, OU=Adrise, O=Adrise, L=San Francisco, ST=CA, C=US	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.tubitv	1034		com.tubitv/split_config.tvdpi.apk	split:config.tvdpi	427108b0d07de7449db022bcd16dab24401664fec60186caf24a80aa1c01e887	1304487	aac5ab52f6b789dc6f238910b6c530bea1bdbc36d6a7ede618a92329aa3a2fd0	CN=Rob Brown, OU=Adrise, O=Adrise, L=San Francisco, ST=CA, C=US	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.wbd.stream	1800016388	7.8.1.2	com.wbd.stream/base.apk	base	2d3de020b42c3d4e31ef0cc753cc7678cb8cfc13f59188a35e313325cb005643	83902037	619cbb027b715560b843d15a5599f900485af1cd4294097811a77609bc8273a8	CN=MLB Advanced Media - HBO NOW, O=MLB Advanced Media, L=New York, ST=NY, C=1	v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	android.permission.ACCESS_ADSERVICES_AD_ID,android.permission.ACCESS_ADSERVICES_ATTRIBUTION,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.FOREGROUND_SERVICE,android.permission.FOREGROUND_SERVICE_DATA_SYNC,android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK,android.permission.INTERNET,android.permission.POST_NOTIFICATIONS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.WAKE_LOCK,com.amazon.privacypass.ATTEST,com.android.vending.BILLING,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,com.hbo.hbonow.ACCOUNT_READ,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,com.samsung.android.mapsagent.permission.READ_APP_INFO,com.wbd.stream.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION
com.wbd.stream	1800016388		com.wbd.stream/split_config.arm64_v8a.apk	split:config.arm64_v8a	3960783a4eb0a196c811a15e267163d43b5ba7fe9f2b583871e056741f367ea5	1917330	619cbb027b715560b843d15a5599f900485af1cd4294097811a77609bc8273a8	CN=MLB Advanced Media - HBO NOW, O=MLB Advanced Media, L=New York, ST=NY, C=1	v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.wbd.stream	1800016388		com.wbd.stream/split_config.en.apk	split:config.en	6be4f6402bde912da9de1daa8d6ec1c85faa0500cb0570ce186e0849a1739dc2	258258	619cbb027b715560b843d15a5599f900485af1cd4294097811a77609bc8273a8	CN=MLB Advanced Media - HBO NOW, O=MLB Advanced Media, L=New York, ST=NY, C=1	v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.wbd.stream	1800016388		com.wbd.stream/split_config.xxxhdpi.apk	split:config.xxxhdpi	69667a22818f309ef97a06db2b7729a341dd028c04f7abac2da8eeb3f10cf041	402699	619cbb027b715560b843d15a5599f900485af1cd4294097811a77609bc8273a8	CN=MLB Advanced Media - HBO NOW, O=MLB Advanced Media, L=New York, ST=NY, C=1	v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
com.zwift.zwiftgame	164079	1.119.0 (164079)	com.zwift.zwiftgame/base.apk	base	97b820c716c6c5ed2556630e7e4d833df373617fb916c6ad3403961935d30d1f	45268623	58956ae1b271546ab954ea7ce688ac9082f0406a97cd87b4f3da624018ae9450	CN=zwift coder	v3	false		android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.BLUETOOTH,android.permission.BLUETOOTH_ADMIN,android.permission.BLUETOOTH_CONNECT,android.permission.BLUETOOTH_SCAN,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.INTERNET,android.permission.READ_INTERNAL_STORAGE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,com.android.vending.CHECK_LICENSE,com.zwift.zwiftgame.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION
org.mozilla.firefox	2016176514	153.0.3	org.mozilla.firefox/base.apk	base	a1e873832f8aa50d26383142fab8288865d5fea402bfb483e419275ee960e4b7	132441012	a78b62a5165b4494b2fead9e76a280d22d937fee6251aece599446b2ea319b04	CN=Release Engineering, OU=Release Engineering, O=Mozilla Corporation, L=Mountain View, ST=California, C=US	v2	false		android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_NETWORK_STATE,android.permission.CAMERA,android.permission.CREDENTIAL_MANAGER_QUERY_CANDIDATE_CREDENTIALS,android.permission.CREDENTIAL_MANAGER_SET_ORIGIN,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.FOREGROUND_SERVICE,android.permission.FOREGROUND_SERVICE_DATA_SYNC,android.permission.FOREGROUND_SERVICE_MEDIA_PLAYBACK,android.permission.FOREGROUND_SERVICE_SPECIAL_USE,android.permission.HIGH_SAMPLING_RATE_SENSORS,android.permission.INTERNET,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.POST_NOTIFICATIONS,android.permission.QUERY_ALL_PACKAGES,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_MEDIA_AUDIO,android.permission.READ_MEDIA_VISUAL_USER_SELECTED,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.RECORD_AUDIO,android.permission.USE_BIOMETRIC,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.WRITE_EXTERNAL_STORAGE,com.adjust.preinstall.READ_PERMISSION,com.android.launcher.permission.INSTALL_SHORTCUT,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,org.mozilla.firefox.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,org.mozilla.firefox.permission.PROFILER_INTERNAL,org.mozilla.firefox.permission.RECEIVE_DOWNLOAD_BROADCAST
org.xbmc.kodi	2103000	21.3	org.xbmc.kodi/base.apk	base	34e7526705a038fa12f70161d0c1cc38f10deb0fee305b46fbd46ff015d05b44	68167494	f517b44b5db5e62a6c1ec55ba47526db7de0d61f6ba26a7987520e293499b8d5	CN=XBMC Foundation, OU=Android platform, O=XBMC Foundation, L=US, ST=US, C=us	v1,v2,v3	false		android.permission.ACCESS_NETWORK_STATE,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.MANAGE_EXTERNAL_STORAGE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.RECORD_AUDIO,android.permission.WRITE_EXTERNAL_STORAGE,com.android.providers.tv.permission.READ_EPG_DATA,com.android.providers.tv.permission.WRITE_EPG_DATA
tv.pluto.android	510400248	5.66.0-leanback	tv.pluto.android/base.apk	base	0a3729592ff496d3f9fd5a1442cee5edff5d2cf25a05a256da48d191d708b134	59297747	29946c49261522d69e4daf1110b400d9341736be25517700a81ccbfde130e96c	CN=Jon Willis, O=Pluto TV, L=Los Angeles, ST=California, C=US	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	android.permission.ACCESS_ADSERVICES_AD_ID,android.permission.ACCESS_ADSERVICES_ATTRIBUTION,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.AD_SERVICES_CONFIG,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.POST_NOTIFICATIONS,android.permission.READ_EPG_DATA,android.permission.READ_SYNC_SETTINGS,android.permission.READ_SYNC_STATS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SET_ALARM,android.permission.WAKE_LOCK,android.permission.WRITE_EPG_DATA,android.permission.WRITE_SYNC_SETTINGS,com.android.providers.tv.permission.READ_EPG_DATA,com.android.providers.tv.permission.WRITE_EPG_DATA,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,com.tivo.app.READ_TIVO_INFO,com.tivo.atom.CHANGE_CHANNELS,tv.pluto.android.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION
tv.pluto.android	510400248		tv.pluto.android/split_config.arm64_v8a.apk	split:config.arm64_v8a	6f589ddd053c22be447a44f933d96208e4c195574bb7be5651ac5cb3d3db670a	4035328	29946c49261522d69e4daf1110b400d9341736be25517700a81ccbfde130e96c	CN=Jon Willis, O=Pluto TV, L=Los Angeles, ST=California, C=US	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
tv.pluto.android	510400248		tv.pluto.android/split_config.en.apk	split:config.en	bb00621303ff0d114dcb2e3059a6d14af77846f1b3f6094560fe7b53fa2dd3ef	168345	29946c49261522d69e4daf1110b400d9341736be25517700a81ccbfde130e96c	CN=Jon Willis, O=Pluto TV, L=Los Angeles, ST=California, C=US	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
tv.pluto.android	510400248		tv.pluto.android/split_config.tvdpi.apk	split:config.tvdpi	c3bf62a36ee4e2ec04d628e84e94058ff3a67cf8f50bca5515bf4379f8e2b7ef	489003	29946c49261522d69e4daf1110b400d9341736be25517700a81ccbfde130e96c	CN=Jon Willis, O=Pluto TV, L=Los Angeles, ST=California, C=US	v1,v2,v3	true	3257d599a49d2c961a471ca9843f59d341a405884583fc087df4237b733bbd6d	-
